qHardWords,qLength,hasMedia,qDaleChall,Value,Round,Show,aLength
8,17,0,11.91,800,1,4779,2
3,12,0,8.18,1200,1,4462,1
8,12,0,14.76,400,1,5985,1
5,16,1,9.64,400,1,5766,2
7,15,0,12.23,1200,1,4331,1
6,16,0,10.35,2000,1,5818,4
6,16,0,10.32,2000,1,5803,2
2,14,0,6.59,800,0,6069,1
7,18,0,10.67,2000,1,5612,1
2,9,0,11.73,1200,1,5913,1
7,14,0,12.23,1000,0,5197,1
2,2,0,19.53,600,0,4236,5
5,19,1,8.92,1000,0,4896,2
6,14,0,11.1,400,0,5838,2
10,24,0,11.41,600,0,5708,1
4,7,0,13.01,200,0,6177,2
7,16,0,11.75,2000,1,4702,1
2,17,0,6.34,1200,1,5840,2
9,15,0,13.85,800,1,6293,2
3,10,0,9.35,1600,1,5529,2
6,23,0,8.9,400,0,5671,3
5,18,0,9.36,400,1,5514,4
6,11,0,12.79,800,0,4175,3
6,20,0,9.37,800,0,6129,2
2,8,0,7.98,400,1,5926,2
5,18,0,8.56,200,0,4767,1
3,3,0,19.58,200,0,5102,2
9,15,0,13.85,1600,1,4096,1
1,2,0,11.63,1200,1,5426,1
2,6,0,9.2,1000,0,6028,1
2,4,0,11.73,600,0,5822,1
4,14,0,8.5,400,1,5428,1
5,13,0,10.81,2000,1,4751,1
3,15,0,7.54,400,1,5421,1
4,14,0,8.84,800,1,5988,2
5,17,0,9.12,800,1,6159,1
4,15,0,8.59,1200,1,5550,2
5,18,0,8.92,800,1,4278,3
2,8,0,7.98,800,1,5784,2
6,16,0,10.35,1600,1,4487,1
3,19,0,7.16,400,1,5740,1
6,23,0,9.03,1600,1,4544,3
8,15,0,12.8,400,1,5997,1
6,16,0,10.35,2000,1,4911,3
7,16,0,11.75,2000,1,4565,1
4,15,0,8.84,600,0,5703,1
8,14,0,13.35,1200,1,5696,1
8,18,0,11.91,2000,1,5442,1
6,13,0,11.57,1600,1,5557,2
2,13,0,6.86,400,0,5240,1
8,16,0,12.8,1600,1,4462,1
14,40,1,10.53,400,0,5957,2
5,18,0,8.92,800,0,4970,2
4,15,0,8.59,800,0,5074,1
5,18,0,9.12,400,1,5005,1
7,19,0,9.93,600,0,4368,2
6,15,0,10.7,800,1,4212,1
3,14,1,8.18,600,0,6187,1
9,16,0,13.31,1000,0,5190,3
6,15,0,10.7,600,0,4731,2
3,15,0,7.93,800,0,5239,1
3,23,0,6.84,200,0,4656,3
4,14,0,8.84,1000,0,6067,1
6,13,0,11.57,800,0,4551,1
4,9,0,11.93,200,0,4352,1
6,13,0,11.57,1600,1,4832,1
5,10,0,12.86,200,0,4451,2
5,13,0,10.35,800,1,5971,2
4,12,0,9.5,400,0,4468,3
2,8,0,7.98,200,0,5461,2
5,14,0,9.97,200,0,5637,2
7,15,0,11.75,1000,0,6161,2
7,14,0,12.23,800,1,6144,2
1,2,0,11.63,1600,1,5741,1
4,12,0,9.5,200,0,5084,2
8,20,0,10.94,400,0,4663,1
5,17,0,9.36,1000,0,4286,2
7,17,0,10.98,200,0,4542,1
7,14,0,12.23,2000,1,6266,3
2,5,0,10.2,400,0,6197,2
4,13,0,9.14,1600,1,5027,1
6,15,0,10.7,1000,0,5091,4
2,14,0,6.59,800,0,5176,4
8,22,1,11.55,1000,0,5067,1
6,16,0,10.7,600,0,5256,3
5,11,0,12.03,2000,1,5065,2
2,5,0,10.2,400,1,6061,2
2,14,0,6.71,2000,1,5619,3
3,8,0,9.95,1600,1,5843,1
4,13,0,9.14,800,1,4471,1
5,18,0,8.47,800,0,5747,1
2,8,0,7.98,400,1,5609,2
8,15,0,12.8,400,0,4359,2
1,3,0,9.05,200,0,5602,2
3,16,1,8.18,800,1,4855,2
4,15,0,8.59,2000,1,5514,1
6,18,0,10.05,1600,1,5309,2
5,14,0,9.97,1200,1,4391,1
3,10,0,8.87,800,1,4951,2
7,14,0,12.23,800,0,4304,2
4,15,0,8.84,1600,1,4585,2
1,12,0,5.55,1200,1,5931,3
1,14,0,5.46,800,1,4149,1
6,18,0,9.79,800,1,5097,2
4,8,0,13.01,400,0,4839,4
6,18,0,9.79,1000,0,5997,1
3,7,0,10.75,800,0,4741,2
5,13,0,10.03,400,0,4761,1
6,13,0,12.13,200,0,4336,2
6,14,0,11.1,1200,1,4579,1
1,5,0,7.04,2000,1,5642,1
7,17,0,10.98,800,0,5126,1
6,22,0,9.19,400,0,4032,2
6,11,0,13.61,1200,1,5350,1
3,25,1,6.8,1600,1,5117,2
5,11,0,11.36,1200,1,5244,5
2,18,0,6.28,800,0,6203,1
5,10,0,12.03,400,1,5323,2
7,15,0,11.75,200,0,6031,3
4,22,0,7.05,400,1,4156,3
7,23,1,9.94,2000,1,4564,2
4,26,0,7.4,1600,1,5574,3
2,8,0,8.5,400,1,5925,4
6,16,0,10.35,1600,1,5767,2
1,16,0,5.43,800,0,5047,2
8,20,0,10.94,1600,1,5312,5
6,17,0,10.05,600,0,4865,2
4,14,0,8.84,1000,0,5831,1
5,17,0,9.12,200,0,5802,1
4,13,0,9.14,400,0,5313,1
7,16,0,11.34,2000,1,4527,2
2,18,0,5.92,600,0,4267,2
2,3,0,19.53,1200,1,5946,1
6,18,1,10.35,800,1,6054,2
8,13,0,14,1600,1,5535,2
5,14,0,9.97,1000,0,6286,1
5,20,0,8.58,1200,1,4455,2
7,18,0,10.98,1000,0,4229,1
7,21,0,9.94,200,0,5631,2
4,17,0,8.19,1200,1,4547,2
10,20,0,12.52,2000,1,4944,1
4,16,0,8.59,200,0,5032,2
16,38,1,11.1,1000,0,5918,1
8,17,0,12.33,1000,0,4214,1
19,50,1,11.08,2000,1,5931,1
5,18,0,8.92,600,0,5344,1
7,17,0,11.34,1000,0,5467,1
7,14,0,12.23,600,0,5846,4
8,14,0,14,400,1,5590,1
6,18,0,10.05,800,0,4457,2
1,3,0,9.05,400,1,5413,2
8,30,1,8.98,400,1,5696,1
2,4,0,11.73,2000,1,5682,2
5,15,0,9.64,1600,1,4915,1
5,6,0,17.09,600,0,5133,2
8,14,0,13.35,1600,1,4837,3
2,13,0,6.86,800,1,5577,1
7,13,0,13.44,800,1,5330,2
3,3,0,19.58,800,0,4907,1
7,19,0,10.4,1000,0,5796,1
9,15,0,13.85,400,1,5564,2
6,23,0,9.03,1000,0,4293,1
8,21,0,10.94,200,0,4607,1
5,6,0,17.09,1200,1,4940,1
8,21,0,10.69,800,1,5373,2
4,8,0,11.93,400,1,6010,1
7,18,0,10.98,1200,1,6056,3
6,12,0,12.13,1200,1,5003,1
3,20,0,7.07,1200,1,5149,1
7,15,0,11.75,2000,1,4710,3
4,19,0,7.43,1000,0,4855,1
5,11,0,11.36,1000,0,4607,2
8,32,1,8.71,2000,1,4649,1
4,12,0,9.5,800,0,6125,2
7,19,0,10.4,1200,1,5505,2
8,21,0,10.94,800,0,4648,1
3,10,0,8.87,400,0,5825,2
5,10,0,12.03,2000,1,5143,2
7,22,1,10.16,600,0,6193,4
7,19,0,10.4,800,0,4249,1
4,11,0,9.92,1600,1,5417,1
5,18,0,8.92,1000,0,4533,1
4,16,0,8.38,1200,1,5079,2
5,14,0,9.97,800,0,6113,3
2,9,0,7.59,200,0,5832,1
9,18,0,12.42,1600,1,6103,2
2,9,0,7.59,200,0,4937,1
2,6,0,9.2,2000,1,4948,3
6,14,0,11.1,1600,1,4345,1
3,20,0,7,1000,0,4502,2
10,14,0,15.61,400,1,6207,1
4,13,0,9.14,200,0,5237,1
3,11,0,8.49,800,0,4225,1
6,17,0,9.63,2000,1,4494,2
6,17,0,10.05,2000,1,5675,4
5,16,0,9.36,1000,0,4892,1
1,7,0,6.24,1600,1,4986,1
3,19,0,6.6,2000,1,4942,3
4,15,0,8.59,400,1,5951,1
5,10,0,12.03,2000,1,5820,3
3,14,0,7.71,200,0,4875,1
8,17,0,11.91,400,1,5059,2
3,15,0,7.54,1200,1,6069,1
5,17,0,9.12,800,0,4350,2
7,17,0,10.56,800,0,6075,2
5,18,0,8.92,600,0,4512,2
7,18,0,10.98,2000,1,6111,2
4,14,0,8.84,800,0,4191,2
6,21,1,10.35,2000,1,5196,3
4,7,0,14.46,400,1,5186,3
4,15,0,8.59,200,0,4572,2
5,10,0,12.03,600,0,5451,1
7,18,0,10.67,600,1,5584,1
7,15,0,11.75,1000,0,4516,3
4,20,0,7.79,200,0,4820,2
9,25,1,11.45,1200,1,5543,1
4,16,0,8.38,400,0,6242,3
8,15,0,12.43,800,1,4353,2
4,21,0,7.16,800,0,5618,2
4,14,0,9.14,2000,1,4871,2
4,10,0,11.1,2000,1,5563,1
4,16,0,7.98,2000,1,6059,1
1,15,0,5.43,600,0,4645,5
2,3,0,14.31,800,1,5764,1
8,22,0,10.47,800,0,4734,2
3,9,0,9.35,200,0,5646,1
1,5,0,7.78,1200,1,5705,1
5,17,0,8.7,200,0,4942,1
5,19,0,8.73,2000,1,5405,2
4,20,1,8.04,400,0,4848,2
7,14,0,12.23,800,0,5691,2
4,20,0,7.59,400,0,5426,2
1,3,0,9.05,400,0,4398,2
3,10,0,8.87,1200,1,6076,1
1,11,1,5.71,800,0,5587,7
5,22,0,8.32,800,0,5386,1
3,15,0,7.54,800,1,5681,1
2,14,0,6.59,800,0,5798,3
4,13,0,8.82,800,1,5185,1
2,10,0,7.29,400,1,4085,1
6,12,0,12.13,600,0,4742,4
1,8,1,6.57,400,0,6026,3
5,16,0,9.36,800,0,4080,2
3,7,0,11.83,1000,0,5198,1
6,15,0,10.32,2000,1,4753,2
6,8,0,15.88,800,0,4743,1
4,21,0,7.69,800,1,4239,1
3,15,0,7.54,400,1,4454,1
3,15,0,7.54,800,0,6270,1
1,3,0,11.63,400,1,6061,2
11,31,1,10.53,1200,1,4835,2
3,9,0,9.35,1000,0,6124,1
3,9,0,9.35,2000,1,6179,2
0,2,0,0.1,400,0,6272,1
5,16,0,9.36,600,0,4186,2
3,15,0,7.54,400,0,5960,1
5,19,0,8.73,800,1,5248,1
3,17,0,7.27,200,0,5370,2
7,18,0,11.34,800,1,5420,1
3,5,0,15.68,1200,1,5364,2
4,8,0,11.93,200,0,5380,2
4,10,0,10.45,800,0,5703,1
12,50,1,8.83,800,1,6256,1
5,9,0,12.86,1600,1,4986,2
6,18,0,9.79,1000,0,4301,1
4,15,0,8.59,800,1,4918,1
6,17,0,10.05,400,1,4693,2
8,20,0,11.23,600,0,4922,4
10,20,0,12.89,400,0,5292,1
5,10,0,12.03,400,0,5015,1
3,12,1,8.87,1000,0,5649,3
2,5,0,10.2,400,0,4820,1
5,15,0,9.64,200,0,5041,1
4,10,0,11.1,400,1,5925,3
6,19,0,9.57,200,0,4153,2
2,10,0,7.29,400,1,5878,2
1,2,0,11.63,800,0,4742,1
3,12,0,8.18,400,0,5171,2
2,18,0,6.28,600,0,5175,4
4,17,0,7.77,200,0,5052,2
6,20,0,8.87,800,1,5540,1
4,8,0,11.93,800,0,4165,1
5,16,0,9.36,1600,1,4769,1
4,14,0,8.84,200,0,5981,1
3,5,0,13.36,1600,1,6024,1
7,21,0,9.94,1200,1,5497,2
8,14,0,13.35,1000,0,4788,6
8,16,0,12.33,1200,1,5552,2
9,43,1,8.25,2000,1,5874,1
2,19,0,6.24,800,1,6197,1
7,18,0,10.67,1000,0,5806,1
4,8,0,11.93,400,0,5538,1
2,5,0,10.2,1200,1,6159,2
8,14,0,14,2000,1,5341,2
4,20,0,7.79,1200,1,4782,2
5,15,0,9.64,2000,1,4235,2
2,5,0,10.2,400,0,4619,2
5,15,0,9.64,400,1,5222,2
2,11,0,7.05,400,0,5654,2
8,18,0,11.91,200,0,5219,3
6,13,0,11.57,800,1,4847,1
3,15,0,7.54,1600,1,4655,1
4,12,0,9.5,1000,0,5431,1
6,17,0,10.05,800,0,4360,3
6,21,0,9.19,2000,1,5581,1
6,12,0,12.13,1600,1,4303,2
2,9,0,7.98,400,0,4711,4
8,16,0,12.33,400,1,5879,3
5,18,0,8.92,2000,1,5400,1
2,2,0,19.53,200,0,4240,2
11,48,1,9.06,1000,0,5764,3
8,18,0,11.55,800,1,4961,1
6,21,0,9.19,600,0,4961,2
4,21,0,7.79,600,0,4779,2
4,8,0,11.93,800,0,5141,1
6,20,0,9.57,1600,1,5382,4
4,15,0,8.59,2000,1,4314,2
5,12,0,10.81,400,1,4582,2
6,17,0,9.63,2000,1,4259,1
3,10,0,8.87,1000,0,4875,6
11,27,1,11.2,400,1,5462,1
6,21,0,9.37,2000,1,4184,2
6,17,0,10.05,400,0,4953,1
8,17,0,11.91,400,0,6014,1
5,22,0,7.77,400,0,5977,1
6,15,0,10.7,400,0,4962,1
9,17,0,12.84,2000,1,4263,1
9,18,0,12.42,400,0,6176,2
7,16,0,11.34,800,0,5175,2
8,16,0,12.8,600,0,6226,4
5,14,0,10.35,600,0,4624,1
7,17,0,10.56,400,0,5471,2
7,19,0,10.4,600,0,4578,1
7,14,0,12.23,600,0,5771,2
5,13,0,10.35,800,1,4758,1
7,14,0,12.78,1200,1,4106,4
5,17,0,9.36,1600,1,4265,2
6,16,0,10.35,800,0,4843,2
7,24,0,9.58,1000,0,5094,2
7,20,0,10.16,800,0,5760,3
2,8,0,7.98,1200,1,5319,2
4,14,0,8.84,1600,1,4521,1
2,16,0,6.4,200,0,6135,2
6,14,0,11.1,800,1,4169,1
8,19,0,11.23,200,0,5564,1
5,10,0,12.03,400,1,5943,3
6,22,0,9.03,2000,1,5471,2
7,14,0,12.23,400,1,5155,2
4,18,0,8.19,2000,1,4941,2
1,10,0,5.84,2000,1,5847,3
7,20,0,10.4,1200,1,5458,1
5,17,0,9.12,2000,1,4653,2
4,6,0,14.46,600,0,4726,2
2,4,0,11.73,1200,1,5861,1
7,12,0,13.44,1000,0,5548,1
7,16,0,11.34,1600,1,6066,2
6,19,0,9.57,200,0,5313,1
7,15,0,11.75,800,1,6212,3
9,19,0,12.06,2000,1,5787,2
7,24,0,9.58,400,0,5917,2
6,17,0,10.05,1600,1,4945,2
6,17,0,10.05,2000,1,5254,1
4,18,0,8.04,800,1,4311,1
8,20,0,10.45,800,0,5663,2
3,14,0,7.37,1000,0,4571,3
2,12,0,7.05,400,1,4810,1
2,4,0,14.31,1000,0,5929,2
8,22,1,11.23,400,1,6206,1
6,11,0,12.79,400,1,4834,1
5,13,0,10.35,800,0,5110,2
6,13,0,11.57,1000,0,4999,2
8,15,0,13.35,400,1,6246,2
6,20,0,9.37,1000,0,5323,1
2,9,1,8.5,400,0,4230,3
2,6,0,10.2,1000,0,6234,1
8,19,0,11.23,2000,1,5236,1
5,15,0,9.62,800,0,6144,1
2,3,0,14.31,1600,1,5383,2
6,24,0,8.9,600,0,5222,1
5,21,0,8.44,400,0,6116,1
6,17,0,10.05,400,0,5636,1
7,16,0,11.34,1200,1,5136,2
6,14,0,11.1,200,0,4966,2
2,5,0,10.2,400,0,5880,1
7,21,0,9.94,1200,1,5534,2
1,8,0,6.01,400,1,5429,1
1,13,0,5.5,1000,0,5925,3
0,1,0,0.05,1600,1,6090,1
2,10,0,7.29,1600,1,4081,1
5,10,0,12.03,200,0,4936,1
8,17,0,11.91,2000,1,4893,3
4,24,0,7.46,200,0,5588,2
4,16,0,8.84,400,0,4581,2
4,23,0,7.52,400,1,4256,2
4,10,0,10.45,400,1,5264,2
7,19,0,9.93,400,0,4960,1
5,19,0,8.26,1000,0,5012,2
5,17,0,9.12,1200,1,6195,1
6,10,0,13.61,200,0,4635,1
7,19,0,10.4,400,0,5086,1
7,19,1,10.98,800,1,5078,2
6,13,0,11.25,1200,1,4195,1
3,17,0,7.54,600,0,5053,3
4,24,0,7.46,400,1,5994,4
3,15,0,7.71,1000,0,5283,3
1,2,0,11.63,1000,0,5788,1
1,2,0,11.63,800,0,6114,2
6,13,0,11.57,800,0,4730,2
9,21,0,12.06,400,0,4535,2
5,16,0,9.36,800,0,6275,3
2,7,0,8.5,1200,1,5181,1
7,22,0,9.75,400,1,5377,1
7,20,0,10.67,800,0,6103,2
5,11,0,11.36,2000,1,4638,1
2,15,0,6.49,800,1,6051,2
11,34,0,10.65,800,1,4508,2
6,15,0,10.7,1000,0,4290,2
5,14,0,9.97,800,0,4875,1
6,13,0,12.13,1200,1,5941,3
6,21,0,9.19,400,1,5362,1
5,11,0,11.36,400,1,6089,1
0,7,0,0.35,600,0,5217,1
2,10,1,7.98,400,0,5704,1
6,14,0,11.1,200,0,4591,3
2,10,0,7.29,1600,1,6287,2
4,15,0,8.59,800,1,6058,1
14,41,1,10.53,2000,1,5830,3
4,16,0,8.38,800,0,5330,1
5,20,0,8.58,200,0,4981,1
4,6,0,14.46,400,1,5221,2
6,18,0,9.79,400,0,5288,2
6,18,0,9.79,1000,0,5902,1
3,10,0,8.87,800,1,5402,2
6,16,0,10.35,400,1,6002,2
3,16,0,7.39,400,0,4360,2
6,16,0,10.35,1000,0,4852,4
6,20,0,9.57,1000,0,4238,1
4,18,0,8.19,1200,1,4364,2
5,11,0,11.36,200,0,5952,1
7,14,0,12.23,200,0,5156,1
7,17,0,10.98,800,0,4307,1
4,6,0,14.46,1000,0,4238,1
3,14,0,7.71,400,0,4970,1
2,2,0,19.53,2000,1,6037,2
4,15,0,8.59,2000,1,5109,1
6,15,0,10.7,400,0,5125,2
4,24,1,7.52,400,1,4773,1
3,13,0,7.93,200,0,4908,2
5,18,0,8.92,400,0,4969,2
10,18,0,13.3,1200,1,5084,2
4,21,0,7.69,400,1,5322,1
1,5,0,7.04,400,0,5692,1
5,16,0,9.36,400,1,4626,1
2,19,0,5.77,400,0,5728,1
1,11,0,5.62,1000,0,4393,2
4,7,0,13.01,1200,1,5724,2
4,17,0,8.19,1200,1,5847,2
3,15,0,7.71,400,1,5078,1
4,17,0,8.19,400,0,4946,1
6,6,0,19.72,400,1,4982,2
6,17,0,10.05,800,0,6210,1
6,20,0,9.37,400,0,5119,3
7,19,0,10.4,800,1,4365,2
5,12,0,11.36,1000,0,4677,3
7,17,0,10.98,1200,1,4791,1
12,42,1,9.46,1200,1,5412,1
6,21,0,8.67,400,1,5830,1
8,19,0,10.76,200,0,5880,1
5,13,0,10.35,400,1,4933,3
9,17,0,12.42,1200,1,4892,2
1,7,0,6.24,800,0,5483,1
1,2,0,11.63,400,1,5176,1
7,21,0,9.94,2000,1,5775,5
2,11,0,7.29,200,0,4268,6
7,16,0,11.34,200,0,6013,4
3,14,0,7.71,200,0,4240,2
3,12,0,8.18,1600,1,5586,1
3,19,0,6.71,1600,1,5892,4
5,11,0,11.36,2000,1,5073,2
10,33,1,9.97,1000,0,5788,3
3,14,0,7.71,400,1,5037,2
2,8,0,7.98,1000,0,6011,1
1,2,0,11.63,1600,1,4494,1
5,16,0,9.36,1600,1,5392,2
5,24,0,7.32,2000,1,5105,2
7,19,0,10.22,600,0,5481,3
2,11,0,6.78,800,0,4513,1
6,18,0,9.79,200,0,4944,3
8,18,0,11.91,1000,0,4788,3
5,21,0,7.92,2000,1,5319,3
4,23,0,7.6,800,1,6139,1
5,17,0,9.36,1000,0,5653,3
6,12,0,12.13,400,1,5992,2
3,20,0,7.16,1600,1,5737,1
7,12,0,13.44,400,0,5657,1
7,21,0,10.16,400,0,4145,1
6,15,0,11.1,1600,1,4150,2
5,12,0,10.81,600,0,5190,3
4,16,0,8.38,400,1,5124,1
6,16,0,10.35,1600,1,5355,1
5,19,0,8.73,400,0,5582,1
8,21,0,10.69,1200,1,4172,2
5,19,0,8.73,800,1,5489,1
3,10,1,9.95,400,0,5227,1
4,17,0,8.19,1000,0,4759,2
3,14,0,7.71,1200,1,4197,6
6,14,0,11.57,200,0,4764,1
4,10,0,11.1,400,0,5256,3
5,18,0,8.92,400,0,5246,1
6,12,0,12.13,1200,1,5122,3
6,14,0,11.1,1000,0,6263,2
3,13,0,7.93,200,0,5379,2
2,10,0,7.29,400,1,5316,3
3,13,0,7.93,1000,0,5445,2
4,11,0,9.92,200,0,4563,2
5,22,0,7.77,2000,1,5143,3
1,4,0,7.78,800,0,4533,1
3,9,1,10.75,800,0,5040,2
1,11,1,5.71,2000,1,6207,4
7,22,0,10.16,1000,0,4518,1
6,22,0,9.03,400,1,5399,2
9,18,0,12.42,800,1,6035,2
1,1,0,19.48,600,0,5078,1
1,9,0,5.84,1600,1,5829,1
7,21,0,10.16,400,0,4653,3
2,9,0,7.59,200,0,5443,1
3,15,0,7.37,400,1,5910,2
0,15,0,0.74,1600,1,5661,1
5,16,0,9.64,1200,1,5794,1
8,17,0,12.33,1200,1,5775,2
6,13,0,11.57,800,1,4417,2
6,17,0,10.05,500,1,5073,1
3,20,0,7,800,0,4253,2
6,10,0,13.61,400,0,4932,1
3,9,0,9.35,2000,1,4078,1
4,18,0,8.04,1000,0,4907,3
5,15,0,9.64,400,0,4220,2
4,9,0,11.1,200,0,6258,2
3,14,0,7.37,400,0,4457,2
3,22,0,6.93,2000,1,5969,1
2,2,0,19.53,1200,1,4662,2
5,15,0,9.97,200,0,5855,1
4,13,1,9.92,800,0,6250,2
3,15,0,7.54,400,1,5712,1
8,24,0,9.3,1600,1,5885,3
1,23,0,1.26,800,1,4562,1
5,14,0,9.97,1000,0,5868,3
4,13,1,11.1,2000,1,5503,3
5,16,0,9.36,1000,0,4235,2
2,2,0,19.53,2000,1,5704,2
3,11,0,8.49,800,0,6102,1
0,3,0,0.1,1000,0,4206,1
1,14,1,5.5,400,0,5513,2
3,16,0,7.39,600,0,4380,1
10,16,0,14.3,1600,1,5713,1
4,11,0,9.92,400,0,5277,3
7,17,0,10.98,800,1,5468,1
5,20,0,8.58,2000,1,5646,1
6,12,0,12.79,800,0,5573,3
5,20,0,8.58,1200,1,4297,1
9,19,0,12.06,200,0,6168,1
5,12,0,10.81,800,0,5476,1
4,11,0,10.45,800,1,4875,1
7,15,0,11.75,1000,0,5003,2
2,4,0,14.31,600,0,5948,1
6,17,0,10.05,800,1,6118,1
6,19,0,9.57,800,0,5799,5
5,16,0,9.27,800,1,5049,1
8,24,0,10.09,800,1,4156,1
3,9,0,9.35,1600,1,4276,1
7,13,0,12.78,600,0,5203,2
7,16,0,11.75,400,0,4302,2
8,14,0,13.35,2000,1,5542,1
5,21,0,8.58,2000,1,4750,2
6,13,0,11.57,800,1,5775,2
8,15,0,13.35,1000,0,5567,3
7,18,0,10.56,200,0,5269,1
3,23,0,6.84,1200,1,5630,1
2,5,0,10.2,1600,1,4525,1
4,12,0,9.5,1000,0,4521,1
1,3,0,9.05,800,0,5700,1
1,7,1,7.04,400,0,4082,1
3,9,0,9.35,200,0,5074,5
5,14,0,9.97,1200,1,5322,2
4,16,0,7.98,800,1,5109,3
3,6,0,11.83,200,0,6046,1
6,17,0,10.35,1600,1,4889,1
7,14,0,12.23,1200,1,5802,1
8,19,0,11.23,1000,0,4684,2
3,12,0,8.18,1000,0,5949,2
6,16,0,10.35,800,1,4487,2
3,15,0,7.54,200,0,4330,1
6,10,0,13.61,1000,0,6226,1
3,7,0,10.75,1200,1,4986,1
3,11,0,8.87,400,0,4902,1
8,15,0,12.8,2000,1,4597,2
2,11,0,7.05,800,1,4606,8
2,5,0,10.2,2000,1,5937,1
9,19,0,12.42,800,1,4693,1
4,9,0,11.1,1600,1,4776,1
4,18,1,8.38,600,0,5959,3
1,7,0,6.24,400,1,4301,2
4,10,0,11.1,400,1,6090,1
7,19,0,10.4,1200,1,4778,2
4,22,0,7.16,1000,0,6173,1
1,5,0,7.04,2000,1,6080,3
5,7,0,15.26,1200,1,6175,1
2,10,0,7.29,800,1,6026,2
4,24,0,7.69,800,1,5032,1
6,30,1,7.93,1200,1,4600,2
4,18,0,8.04,2000,1,4921,2
8,15,0,12.43,200,0,5631,2
7,16,0,11.34,1000,0,5186,3
3,16,0,7.39,600,0,4682,1
3,16,0,7.54,600,0,4754,2
6,21,0,9.09,400,1,6061,2
8,14,0,13.35,1000,0,4309,2
5,19,0,8.26,800,1,6249,2
0,2,0,0.1,400,1,6265,2
5,18,0,8.47,800,0,5828,1
6,21,0,9.19,1200,1,5247,1
6,22,0,9.19,400,1,5084,1
13,45,1,9.57,1200,1,5351,1
4,12,0,9.5,600,0,5331,1
5,17,0,9.12,1200,1,5443,2
8,18,0,11.55,1600,1,5461,2
6,18,0,10.05,600,0,5049,1
3,17,0,7.39,400,0,4870,1
4,8,0,11.93,800,1,4564,2
6,10,0,13.61,600,0,4369,1
8,37,1,8.19,600,0,4298,1
1,2,0,11.63,800,1,4235,2
9,29,0,10.24,800,0,4517,1
3,9,1,10.75,600,0,5858,2
3,14,0,7.71,600,0,4919,1
5,16,0,9.36,800,0,5819,1
4,13,0,9.5,400,1,5786,1
12,36,1,10.2,400,1,4859,7
2,4,0,11.73,400,1,5682,1
6,10,0,13.61,800,0,5254,2
3,19,0,7.27,800,1,4281,2
4,12,0,9.5,2000,1,4671,1
5,18,0,8.92,1000,0,5580,2
4,14,0,9.14,800,0,5716,2
2,8,0,7.98,400,0,4469,1
5,16,0,9.62,200,0,5326,1
7,22,0,9.21,400,0,5301,3
3,14,0,8.18,200,0,5278,2
5,18,0,9.12,800,0,4592,3
9,15,0,13.85,1200,1,5262,4
7,22,1,9.93,1000,0,5346,2
6,16,0,10.32,400,1,4792,4
4,14,0,8.5,200,0,4333,2
8,15,0,12.8,400,1,6194,2
4,39,1,6.26,400,0,5208,2
3,17,0,7.27,600,0,6035,1
4,26,1,7.4,800,0,4966,4
4,11,0,9.92,800,1,6218,1
7,17,0,10.98,1200,1,5179,5
8,15,0,12.8,2000,1,5757,1
7,15,0,11.75,400,1,5033,2
2,8,0,7.98,1600,1,6264,1
4,16,0,8.38,1000,0,5934,3
12,40,1,10.35,400,1,5734,1
5,17,0,9.12,200,0,6144,2
6,12,0,12.13,400,0,4673,2
3,19,0,7.16,200,0,5264,1
7,22,0,9.75,800,1,4651,1
5,19,0,8.73,1000,0,4813,2
2,8,0,7.98,200,0,5623,2
3,11,1,9.35,400,0,5619,3
6,16,0,10.35,800,0,6293,1
4,11,0,10.45,600,0,4397,2
2,10,0,7.29,200,0,4516,1
1,6,0,6.57,1000,0,4999,4
5,18,0,8.92,1000,0,5298,2
4,6,0,14.46,1200,1,5499,2
8,19,0,10.76,200,0,4952,1
7,16,0,11.34,1600,1,6297,1
6,9,0,14.61,400,0,4032,3
4,14,0,8.84,1200,1,5626,2
4,10,0,10.45,800,0,6049,2
7,19,0,10.4,1200,1,5080,2
5,16,0,9.64,1200,1,4166,3
0,5,0,0.25,1200,1,4734,2
5,22,0,8.32,400,0,5531,3
7,12,0,14.23,800,1,6091,2
3,5,0,13.36,400,1,5759,2
1,3,0,11.63,400,0,5269,1
6,16,0,10.35,600,0,4814,1
5,12,0,10.81,200,0,4330,1
4,17,0,8.19,200,0,6105,8
5,22,1,8.58,400,1,6232,2
7,16,0,11.34,800,1,4957,1
6,21,0,9.19,1000,0,5439,1
1,2,0,11.63,1000,0,4756,2
8,15,0,12.8,400,0,4952,1
8,23,1,10.69,400,0,6028,1
6,15,0,10.7,600,0,4732,3
2,5,0,10.2,1600,1,5518,1
5,12,0,10.81,1000,0,5296,1
8,15,0,13.35,800,1,4747,2
5,22,0,8.32,1000,0,4650,2
7,19,0,10.4,800,1,4906,2
6,15,0,10.7,600,0,5324,1
8,13,0,14.46,1000,0,4950,1
9,18,0,12.84,1600,1,4362,2
2,2,0,19.53,400,0,4752,1
5,18,0,8.7,600,0,5229,1
4,10,0,10.45,200,0,4864,2
5,15,0,9.97,1200,1,4271,1
2,5,0,11.73,400,1,6072,1
8,18,0,11.91,800,0,5630,1
3,17,0,7.27,400,1,5191,7
3,3,0,19.58,400,1,5965,2
9,16,0,13.31,400,1,5124,1
7,13,0,12.78,800,0,5034,3
2,4,0,14.31,600,0,5055,1
4,21,0,7.69,200,0,5881,2
5,15,0,9.64,400,1,6125,1
